feng bao	Jinshan! Jinshan? Li Xiang, Jinshan, Zhang Ping, Wu Xue, Shi Yu, Tian Hua, Lu Xi, Mei Xi, Feng Yifu, Wang Ban, Lu Fei, Yang Jing, Lin Dongsheng, Meng Qinghe, Wang Pei, Li Yaohua , Tian Long, Tan Ningbang, Bai Rick, Wei Lida! Zhu Jinming (Photography), Qin Wei (Artist), Liu Chi (Composer), Chen Yanxi (Recording), Zhang Erchan (Stunt Photography), Liu Hongwen (Stunt Designer), Sun Hongkui (Makeup), Zhang Haishan (Lighting), Zhang Yisheng (Associate Director), Shao Hua (Assistant Director), Gu Derong (Editing), Ji Shaolan (Producer), Central Orchestra Symphony Orchestra (Performer), Li Delun (Conductor), Qiu Li (command).
qing chun zhi ge	Cui Wei, Chen Huaiai! Yang Mo? Xie Fang, Kang Tai, Yu Yang, Qin Yi, Yu Zhi, Zhao Lian, Qin Wen, Zhang Yisheng, Ma Chenxi, Zhao Yurong, Han Yan, Ge Cunzhuang, Luo Jinlin, Sun Yueqin, Zhang Liang, Cao Zengyin , Shao Hua, Lin Dongsheng, Shi Kuan, Wang Renmei, Li Yunong, Huang Fei, Zhao Ziyue, Li Jianguo, Du Defu! Nie Jing (photography), Qin Wei (art), Qu Xixian (composition), Cai Jun (recording), Wang Zemin (recording) , Sun Yuemei (Makeup), Sun Song (Costume Design), Zhao Xinming (Lighting), Tian Wei (Associate Director), Liu Chunlin (Assistant Director), Fu Zhengyi (Editing), Hu Qiming (Producer), Chorus Team of the Central Orchestra Symphony Orchestra ( performance), Li Delun (conductor), Qiu Li (conductor).
huan tian xi di (1959)	Thank you Tim! ? ! Gao Hongtao (Photography), Chen Guoliang (Photography), Zhang Qinghua (Photography), Qin Wei (Artist), Chen Fangqian (Composer), Chen Yanxi (Recording), Yu Qing (Associate Director), Zhao Guoxing (Producer) Director), New Film Orchestra (accompaniment), Feng Guangtao (conductor), China Acrobatic Troupe (performer), Warrior Acrobatic Troupe (performer), Zhanyou Art Troupe Acrobatic Music Troupe (performer), Zongzheng Art Troupe Art Troupe (performer), Chongqing Acrobatics Troupe Art Troupe (performance), China Railway Art Troupe Acrobatic Troupe (performance), Beijing Xuanwu District Wrestling Group (performance).
shui shang chun qiu	Xie Tian! Yue Ye, Zhou Zheng, Xie Tian, ​​Xu Xifan? Comfort, Luo Guoliang, Wang Yingfu, Qi Li, Zhao Ziyue, An Ran, Yu Yang, Shu Mai, Liang Yansheng, Ling Yuan, Li Jianguo, Guo Bing! Chen Guoliang (Photographer), Chen Yiyun (Artist) , Mo Renji (Artist), Su Xia (Composer), Lu Xianchang (Recording), Wang Yunhua (Recording), Mu Xiangying (Consultant), Shi Daqian (Associate Director), Shi Ping (Producer), Zhao Guoxing (Producer) ), Central Conservatory of Music (performer), Huang Feili (conductor).
liang shi	Wei Rong! Pan Wenzhan? Zhang Ping, Qin Han, Wang Yunxia, ​​Ge Cunzhuang, An Zhenjiang, Fang Hui, Du Defu, Xiong Saisheng, Yu Yang, Yan Zenghe, Liu Chunlin, Li Yunong, Zhou Senguan, Zheng Jianmin, Zheng Baomin, Feng Shun, Yu Qiding, Xing Rong , Village! Li Wenhua (photography), Zhang Xiande (art), Lu Min (selection), Cai Jun (recording), Wang Zemin (recording), Liu Shida (recording), Liu Chunlin (assistant director), Du Zi (producer) director).
bai feng chao yang	Chen Huaiai! ? ! Zhu Jinming (photography), Nie Jing (photography), Qin Wei (artist), Chen Yanxi (recording), Hu Qiming (producer).
san ge mu qin	Xu Suling! Wu Saiwen? Wu Saiwen, Wang Shanqiao, Li Shoucheng, Xinsha, Pei Zhuozhao, Wang Qiang, Cheng Yingmei, Tao Zuijuan, Yan Hua, Qian Aili, Wang Meiyu, Lu Jusheng, Tang Wen, Wang Xueyan, Shen Shuofeng, Jin Jiuhong , Wang Yujun, Jiang Tian! Zhang Guifu (photography), Zhong Yongqing (art artist), Liu Ruzeng (composition), Wang Huimin (recording), Zhu Chaosheng (editing), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
lv zhou kai ge	Zhao Ming, Chen Gang! Wang Yuhu, Fan Yiping, Ling Songchun, Quan Kuanfu, Yusoff, Khteyev Slakidin, Nur Maimat, Tohudi Mullataji, Rena , Tulan Kezi, Sai Erju, Suritang Mamuti, Yindir Kutruk, Aishan Yusuf, Urnisha, Chen Yingming, Turdi Musa, A Yixiamu, Maimat Yibrain, Tuohudi Aizezi, Zunongkezi, Tursun, Maimaitijiang, Yaoluwashan, Patanmu, Maimaiti Kerim Chen Zhenxiang (photography), Liu Jintang (photography), Gao Tian (composition), Kurban (composition), Hu Zhuoyun (art), Li Zhongzi (art), Zhou Hengliang (recording), Zhang Xicheng (recording), Chen Xiangxing (editing), Zhang Changyuan (editing), Tian Zhigao (makeup), David Wang (director assistant), Jiang Yusheng (producer), Li Yinxiang (producer), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
hao hai zi	Yang Xiaozhong! Wang Sujiang, Sun Zheng, Bujiali, Xiao Long, Zhang Qingfen, Mo Chou, Bai Lu? Chen Chaoying, Wu Limin, Hu Xiaodong, He Liji, Li Paulo, Liu Jie, Liang Ming, Tong Yaming, Geng Xinyu, Jin Xiaojing, Xiang Mei, Zhang Scale, Maolu! Cao Weiye (Camera), Zhong Yongqing (Artist), Xiang Yi (Composer), Wu Ying (Recording), Yin Zi (Director Assistant), Chen Renjin (Editing), Wang Hanyong (Makeup), Chen Zhonghao (Producer) Director), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
nie er	Zheng Junli! Yu Ling, Meng Bo, Zheng Junli? Zhao Dan, Wang Bei, Deng Nan, Zhao Shuyin, Jiang Jun, Sun Yongping, Zhang Ruifang, Xia Tian, ​​Gao Zheng, Han Tao, Huang Zongying, Hong Xia, Guan Hongda, Han Fei, Statement, Gao Bo, Zhong Xinghuo, Zheng Min! Huang Shaofen (photography), Luo Congzhou (photography), Han Shangyi (artist), Ge Yan (arrangement), Li Yinghai (arrangement), Liu Fuan (arrangement), Wu Jianghai (recording), Meng Meng Bo (music consultant), Qian Qianli (assistant director), Zhu Chaosheng (editing), Le Yuhou (makeup), Lin Fuzeng (painting), Gao Zheng (producer), Zhou Boxun (producer), Cai Shaoxu (singing) , Wang Kun (singing), Ren Guizhen (singing), Shanghai Film Orchestra (playing), Chen Chuanxi (conducting).
huang pu jiang de gu shi	Zuo Lin! Ai Mingzhi, Chen Xihe? Wei Heling, Zhang Fa, Zhou Liangliang, Ji Qiming, Tan Yun, Statement, Yang Hua, Lu Ke, Zhang Yi, Li Baoluo, Liu Fei! Xu Qi (photography), Ding Chen (artist) ), Wang Yunjie (Composer), Chen Jinrong (Recording), Yu Zhongying (Associate Director), Xu Jin (Producer), Zhang Chun (Editing), Yao Yongfu (Makeup), Zhang Dianyun (Stunt Design), Ma Yonghua (Stunt Photography), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
jin tian wo xiu xi	Lu Ren! Li Tianji? Zhong Xinghuo, Li Baoluo, Wang Sujiang, Zhao Shuyin, Statement, Gao Zheng, Ma Ji, Shangguan Yunzhu, Shi Yuan, Qiang Ming, Li Huanqing! Zhang Guifu (Photographer), Zhang Xibai (Artist), Shi Yongkang (Composer), Zhou Hengliang (recording), Yan Bili (director assistant), Ma Zhicheng (producer), Jiang Haosheng (producer), Zhang Chun (editing), Shen Keqiang (makeup), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
wan zi qian hong zong shi chun	Ups and downs! Ups and downs, Qu Baiyin, Tian Nianxuan? Zhang Ruifang, Wang Yi, Huang Chen, Sun Daolin, Chen Lizhong, Zhi Shiming, Sha Li, Fan Xuepeng, Wang Sujiang, Gao Bo, Wen Xiying! Zhu Jing (photography), Ding Chen (art), Fu Shuzhen ( Art), Wang Yunjie (composition), Miao Zhenyu (recording), Mao Yinfen (director assistant), Shen Chuanti (editing), Zhou Menglei (makeup), Wu Chengyong (producer), Shanghai Film Orchestra (performance), Chen Chuanxi (conductor) ).
xiang hai yang	Lin Yang! Cheng Jingshan, Zhang Daoya, Wu Wen, Tang Jian, Lin Yang? Wen Xiying, Liu Fei, Li Qizhen, Ren Shen, Yang Weiru, Wei Yuping, Han Tao, Gao Bo, Sun Yongping, Mao Lu, Gao Zheng, Liang Poluo , Zhang Yi, Shi Yuan! Cao Weiye (photography), Zhong Yongqing (art artist), Gao Tian (composition), Chen Jinrong (recording), Jiang Yisu (stunt design), Kong Jicheng (stunt photography), Zhao Huanzhang (director assistant), Chen Renjin ( Editing), Wang Hanyong (makeup), Dai Xuyu (military advisor), Bi Likui (producer), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
qiao lao ye shang jiao	Liu Qiong! Tian Nianxuan, Liu Qiong? Han Fei, Sun Jinglu, Yang Hua, Gao Yiyun, Fenghuang, Li Baoluo, Wu Yunfang, Statement, Huang Naishuang, Ma Ji! Qiu Yiren (photography), Li Chongjun (photography), Xiang Yi (composition), Qian Qianli (Associate Director), Le Yuhou (Makeup), Hu Zhuoyun (Artist), Liu Guangjie (Recording), Zhu Chaosheng (Editing), Jin Longbao (Producer), Shanghai Film Orchestra (Performer), Chen Chuanxi (Conductor).
lin ze xu	Zheng Junli, Cen Fan! Ye Yuan? Gao Zheng, Zhao Dan, Yang Hua, Tan Ningbang, Deng Nan, Wen Xiying, Wei Lida, Gao Bo, Xia Tian, ​​Han Fei, Liang Shan, Li Yong, Jiang Rui, Qin Yi, Lan Gu, Qian Qianli! Huang Shaofen (photography), Cao Weiye (photography), Han Shangyi (art), Hu Dengren (art), Wang Yunjie (composition), Wu Jianghai (recording), Zhu Chaosheng (editing), Zhang Yushan (special effects design), Zhou Shimu (special effects photography), Le Yu Hou (makeup), Lin Fuzeng (painting), Lu Boqin (costume), Chen Zhonghao (producer), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
lao bing xin zhuan	Ups and downs! Li Zhun? Cui Wei, Gao Bo, Gu Yelu, Zhong Xinghuo, Gao Yiyun, Han Tao, Wang Xin, Su Man, Hong Xia, Sun Yongping, Statement, Cao Duo, Fan Lai, Wang Jun, Zhi Shiming, Chen Tan, Ji Guang, Ren Guangzhi! Luo Congzhou (photography), Hu Zhuoyun (art), Ge Yan (composition), Miao Zhenyu (recording), Fan Lai (assistant director), Tian Feng (assistant director), Chen Xiangxing (editing), Tian Zhigao (makeup), Lin Fuzeng (painting scene), Jiang Yusheng (producer), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
nv fu ma	Liu Qiong! Anqing District Delegation for the 2nd Anhui Opera Festival, Anhui Huangmei Drama Troupe? Yan Fengying, Wang Luming, Chen Wenming, Xiong Shaoyun, Zhang Yunfeng, Tian Yulian, Huang Fuying, Wang Shaofang, Pan Jingxue! Qiu Yiren (photography), Li Chongjun (photography), Shi Bailin (Composer), Zhang Xibai (Artist), Liu Guangjie (Recording), Chen Xiangxing (Editing), Shen Keqiang (Makeup), Band of Anhui Huangmei Drama Troupe (Performer), Shanghai Film Orchestra Chinese Orchestra (Performer), Shi Bailin (Conductor) ), Anhui Huangmei Drama Troupe (performance).
bai sui gua shuai	Xu Suling! Wu Baidian, Yinchuan? Hua Suqin, Gao Xiuying, Jiang Jiankui, Hang Lintong, Wang Xiulan, Wang Meiyun, Fang Zhujun, Ren Guixiang, Shi Yufang, Jiang Jianfeng, Huang Fengwen, Zhang Ruiquan, Chen Lixiang, Lin Yulan, Lin Shuhua! Xu Qi (Photographer), Han Shangyi (Artist), Chen Daqi (Composer), Wang Wanquan (Composer), Wu Ying (Recording), Shen Chuanti (Editing), Tian Zhigao (Makeup), Chen Zhonghao (Producer), Huang Zuwen (Scene), Jiangsu Yangju Troupe (Performance) ), Jiangsu Provincial Yang Opera Troupe Band (performer), Shanghai Film Orchestra (performer), Wang Wanquan (conductor), Chen Daqi (conductor).
sheng si pai	Zhang Tianci! Xiao Xiang? Wang Xiaozhi, Zhang Fumei, Liu Chunquan, Li Fuchu, Zuo Dafeng, Yang Fupeng, Dong Shaohua, Zhuang Lijun, Dong Wuyan, Wu Shuyan, Zuo Baiyi, Xu Shaoqing! Gu Wenhou (photography), Li Yongming (composition), Hu Shue (assistant director ), Wu Qiwen (artist), Lu Zhongbo (recording), Zhang Guoquan (editing), Gao Linhai (makeup), Hunan Opera Troupe (performance).
gang tie shi jia	Tang Xiaodan! Hu Wanchun? Qi Heng, Fan Xuepeng, Wang Qi, Er Lin, Shi Jiufeng, Zhang Yan, Jin Naihua, Wang Yongxu, Shi Shugui, Yu Fei, Chen Maolin, Shi Xilai! Shen Xilin (Photographer), Zhang Hanchen (Artist), Lu Qiming (Composer), Gong Zhengming (recording), Liang Tingduo (assistant director), Shen Xiyuan (producer), Lan Weijie (editing), Li Ping (makeup), Shanghai Orchestra (performer), Chen Chuanxi (conductor).
chun man ren jian	Sang Hu! Ke Ling, Xie Junfeng, Sang Hu? Bai Yang, Wei Yuping, Zhong Shuhuang, Bai Mu, Wang Danfeng, Feng Xiao, Lou Jicheng, Wei Wei, Jiang Shan, Yue Lu, Zhu Sha, Zhang Hongmei, Zheng Min, Jiang Yifang! Zhou Daming (Photography), Wang Yuebai (Art), Ji Ming (Composer), Zhu Weigang (Recording), Zhu Jinshun (Editing), Xu Ziqiang (Makeup), Wang Jie (Director Assistant), Tao You (Producer), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
sha mo zhui fei ji	Ge Xin! Ge Xin, Feng Zhe? Zhang Wenjia, Niu Wu, Cheng Zhi, Feng Zhe, Yu Mingde, Zhu Jun! Lu Junfu (photography), Cai Xileng (artist), Shen Tiehou (composition), Lu Jinsong (recording), Zhang Xinsheng (Military Advisor), Feng Zhe (Associate Director), Chen Xi (Editor), Zhang Rongmei (Makeup), Cao Youguang (Stunt Effects), Ding Li (Producer), Shanghai Film Orchestra Symphony Orchestra (Performer), Chen Chuanxi (Conductor).
di xia shao xian dui	Gao Heng! Xi Lide? Liu Angu, Gu Guo, Jiang Ziqiang, Kang Ansheng, Yao Jinshi, Zheng Min, Zhang Qingfen, Lin Bin, Hu Delong, Jiang Shan, Gao Xiaoou! Luo Jizhi (Photographer), Chen Mingzhi (Composer), Chang Shouzong (Composer) ), Lu Jingguang (artist), Zhou Yunlin (recording), Chen Huifang (editing), Chen Yun (makeup), Chen Chan (director assistant), Tao Kan (producer), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
xiang piao wan li	Fu Chaowu! Chen Jubin, Zhou Wenruo, Pang Shuxiang, Fu Chaowu? Wei Yuping, Mu Hong, Shangguan Yunzhu, Han Fei, Bai Mu, Shi Jiufeng, Yu Fei, Yu Chong, Jiang Yifang, Feng Xiao, Su Yin, Fenghuang, Jiang Shan, Xuan Jing Lin! Zhang Xiling (photography), Liu Fan (art), Huang Zhun (composition), Xiao Peiheng (composition), Yuan Qingyu (recording), Lu Lizhi (producer), Ye Xiaozhu (director assistant), Chen Weicang (stunt photography), Xiao Zhen (special effect design), Wei Chunbao (editing), Ni Yifei (makeup), Shanghai Film Orchestra (performance), Chen Chuanxi (conductor).
di xia hang xian	Just Gu! Zhuo Qing, He Zepei, Wang Pengnian? Zhong Shuhuang, Qi Heng, Shi Jiufeng, Jiang Shan, Wang Qi, Zhou Yiqin, Yu Fei, Cheng Zhi, Yu Mingde, Lin Bin, Dong Lin, Zheng Min, Statement! Check Xiangkang (photography), Wang Yuebai (artist), Wang Yi (composition), Gong Lianqing (recording), He Lu (assistant director), Zhu Jinshun (editing), Wu Shumeng (editing), Zhang Dianyun (special effects design), Ma Yonghua (stunt photography), Li Ping (makeup), Mo Huiqian (producer), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
chun feng yang liu	Cen Fan! Wang Ziqiang, Zhou Jie? ! Shi Fengqi (Photography), He Ruiji (Artist), Zhang Linyi (Composer), Huang Dongping (Recording).
bao lian deng	Ye Ming! Li Zhonglin, Huang Boshou? Zhao Qing, Fu Zhaoxian, Chen Yunfu, Sun Tianlu, Fang Bonian, Chen Hua! Lu Jingguang (artist), Zhou Yunlin (recording), Feng Sizhi (photography), Lu Junfu (photography), Zhang Xiaohu (composition) , Deng Yimin (director assistant), Jin Zhaoyuan (producer), Dai Houming (camera assistant), Lu Liangzhi (camera mechanic), Xu Yongliang (lighting), Xu Yunlong (painting), Shi Jinbiao (producer), Bai Yuexiang (microphone operator), Li Zhijie (stunt design), Dai Shengchao (stunt photography), Zhang Liqun (editing), Lu Wei (scene), Wang Tiebin (makeup), Zhang Qingyun (costume), Ma Hongxiang (costume), Sang Kezheng (props), Zhou Futang (theatre manager), Liu Deheng (field manager), Xu Jianyun (duty worker), Central Experimental Opera House Symphony Orchestra (performer), Zheng Shichun (conductor), Central Experimental Opera House Dance Troupe (performer).
zhui yu	Ying Yunwei! Collective creation? Qian Miaohua, Chen Lanfang, Wang Wenjuan, Zhou Baokui, Xu Huiqin, Xu Yulan, Zheng Zhongmei, Wei Xiaoyun! Ma Linfa (photography), Gu Zhenya (composition), Du Chunyang (composition), Ding Ran (assistant director), Fang Chuanyun (director) ), Ge Shicheng (art artist), Ding Bohe (recording), Li Zhijie (stunt design), Zhou Shimu (stunt photography), Dai Shengchao (stunt photography), Zhang Liqun (editing), Daxu (makeup), Deng Yimin (assistant director) , Jin Zhaoyuan (Producer), Shanghai Yue Theater (Performance).
xing xing zhi huo	Gu Qizhi! Zong Hua, Liu Zongzhi? Xiao Aiqin, Gu Zhichun, Shen Renwei, Zhu Zhiming, Gong Zhonghao, Shen Xiamin, Ding Wan&#39;e, Cao Jinhua, Xie Hongyuan, Shao Binsun, Xu Guohua, Zhu Huiqin, Xiang Peiling, Zhang Qing, Gu Ruifang, Xiao Huiqin, Lu Weiliang, Gu Liqun, Yang Yunxia, ​​Gu Caiyun, Zhang Heting, Li Tingkang, Xia Fulin, Sun Yimin! Cha Xiangkang (photography), Liu Fan (artist), Liu Ruzeng (composition), Gong Jianqing (recording), Wu Shumeng (editing ), Chen Yun (makeup), Zhang Rongmei (makeup), Xiao Zhen (stunt design), Chen Weicang (stunt photography), He Lu (associate director), Mo Huiqian (producer), Shanghai People&#39;s Shanghai Troupe Orchestra (performer), Shanghai Orchestra (performer), Shanghai People’s Shanghai Opera Troupe (performer), Liu Ruzeng (conductor).
jie ri ge wu	Ye Ming! Ye Ming? Erlin, Shu Qiao, Feng Xiao, Xie Yibing, Wang Qi, Qiao Zhi! Zhou Daming (camera), Lu Jingguang (artist), Zhu Weigang (recording), Tao You (producer), Liang Tingduo (director assistant) ), Zhu Jinshun (editing), Xu Ziqiang (makeup), Huang Yigou (conductor), Situ Han (conductor), Yang Jiaren (conductor), Wu Leyi (solo), Lu Chunling (solo), Zhou Xiaoyan (solo), Wang Kun (solo), Cai Shaoxu (solo), Ju Xiufang (solo).
bu lao song	Fang He! Zhang Ming, Fang He? Zhang Fa, Wang Yi, Mo Chou, Jiang Guiying, Mu Hong, Qiu Deshun, Wang Yunzhen! Yao Shiquan (Photography), Zhang Xibai (Artist), Gao Tian (Composer), Gong Zhengming (Recording), Shanghai Film Studio Orchestra (performer), Chen Chuanxi (conductor).
an hui xi qu ji jin	Guo Jun! ? Pan Jingxing, Xiong Shaoyun, Li Baoqin, Jiang Ronghua, Zuo Yunqian, Ding Yulan, Wang Jincui, Wang Min, Li Changxia, Gong Weiyi, Dong Sizhao! Zhang Baoxuan (photography), Qiao Zhiliang (assistant director), Anhui Huangmei Theater Troupe Band ( playing).
hui min zhi dui	Feng Yifu, Li Jun! Li Jun, Ma Rong, Feng Yifu? Li Po, Jia Liu, Hu Peng, Liu Jiyun, Wang Runshen, Li Huijian, Zhang Henry, Zhang Zhang, Wang Xiaozhong, Yang Chengxuan, Meng Qingfang, Liu Jiang, Xie Wanhe, Zhang Huaizhi ! Cao Jinyun (photography), Xu Run (art artist), Gao Ruxing (composition), Li Weicai (composition), Guo Dazhen (recording), Ming Xuan (producer), Cai Jiwei (assistant cinematography), Zhong Yue (stunt photography), Wang Yin ( Special effects design), Yang Sen (editing), Central Orchestra (performer), Li Delun (conductor).
jiang shan duo jiao	Wang Ping! Wang Yun, Huang Zongjiang? Tian Hua, Li Yan, Tao Yuling, Yu Chunmian, Qu Yun, Huo Deji, Zhao Xuemin, Zhou Zhengyu, Wang Peiran, Ling Yuan, Li Changhua, Liu Lei, Shi Cunyu, Bao Mengmei, Liu Bingzhang, Zhang Fan, Yuan Xia, Zhang Shanfu! Xue Boqing (photography), Li Xinmao (art design), Gao Ruxing (composition), Li Yan (recording), Yang Qingwei (assistant director), Gu Dexian (assistant director), Tong Xiangtian (special effects design), He Ru (special effects photography ), Luo Yu (editing), Ma Wanliang (theater director), Wang Ying (producer), Ma Yutao (solo), Meng Guibin (solo), Warrior Song and Dance Troupe (chorus), Xinying Orchestra (performer), Feng Guangtao ( command).
hai ying	Yan Jizhou! Lu Zhuguo, Zhang Yimin, Wang Jun, Wen Da? Wang Xingang, Wang Yi, Jing Limin, Wang Xinjian, Li Huijian, Li Xiaoqing, Wang Xiaotang, Zhang Yongshou, Huang Huanguang, Zhang Lianfu, Meng Qingfang, Li Po, Xing Jitian, Zhu Qi, Li Yiqing , Zhang Zhang, Abdu, Liu Jiang, Zhai Chunhua, Pang Wanling! Cai Jiwei (Photography), Gong Zhiwei (Composer), Zhao Beiyuan (Military Advisor), Guo Fengyi (Military Advisor), Kou Honglie (Artist), Li Bojian (Recording), Xu Chao ( Assistant Director), Jing Mukui (Associate Director), Li Hongquan (Makeup), Hua Bin (Editing), Gong Mei (Stunt Design), Xie Sizong (Stunt Cinematography), Zhao Kai (Producer), Central Orchestra (Performer), Li Delun (command).
wan shui qian shan	Cheng Yin, Hua Chun! Sun Qian, Cheng Yin? Lan Ma, Liang Yuru, Bai Erchun, Wang Chunsheng, Huang Kai, Chen Huiliang, Li Meng, Feng Guanghui, Liu Yimin! Gao Hongtao (photography), Zhang Zheng (art design), Shi Leyang (composition), Chen Geng (composition), Wu Hanbiao (recording), Liu Lun (art consultant), Wei Linyue (assistant photography), Wang Xizhong (styling), Chen Guoqiang (editing), Lu Yaohai (military consultant), Zhang Fangqing (production film director), Central Orchestra (performer), Li Delun (conductor).
lie huo zhen jin	Dong Zhaoqi! Shi Qingye? Zhao Ruping, Bai Gang, Shi Cunyu, Wang Lianhai, Chen Yu, Xu Wanzhi, Sang Ping, Wang Ying, Li Jiufang, Guan Shuzhen, Zhou Zhengyu, Qu Yun, Li Tingxiu, Cui Rongjiu! Kou Jiwen (photography), Ji Ming (photography) , Mai Yi (Artist), Chen Daying (Composer), Li Lin (Recording), Yuan Xian (Associate Director), Gong Mei (Stunt Design), Xie Sizong (Stunt Cinematography), Ji Zhifeng (Editing), Li Chengye (Stage Director), Central Orchestra (performer), Zhang Kongfan (conductor), Zhang Wenjun (conductor).
wu duo hong yun	Hua Chun, Zha Lie! Collective Creation-Zha Lie, Bi Yongqin? Wang Shan, Yu Xuecheng, Tao Hongying, Zhang Chunman, Liao Junxiang, Lin Chunhua, Bi Yongqin! Wei Linyue (photography), Zhang Zheng (artist), He Baoding (recording), Yang Zhaoren (assistant cinematography), Yan Bijun (makeup), Wang Mo (editing), Ma Xunchao (stunt design), Tong Xiangtian (stunt design), Wang Gongfu (stunt photography), He Ru (stunt photography), Zhang Fangqing (producer), China People&#39;s Liberation Army Soldiers Song and Dance Troupe (performer), FireWire Art Troupe (performer), Zhou Fang (conductor), Zheng Qiufeng (conductor).
ying xiong dao	Feng Yifu, Shi Wenzhi! Lu Zhuguo? Yang Jing, Liang Zhipeng, Tao Yuling, Zhang Huaizhi, Jia Liu, Huang Suying, Li Xuehong, Zou Dalong, Li Po, Yu Chunmian, Liu Jiaolevel, Zhang Shanfu, Zhu Yizhi, Jia Shizi, Tan Guangyou, Zou Qun , Wei Jia! Cao Jinyun (photography), Tong Yuting (artist), Li Weicai (composition), Guo Dazhen (recording), Zou Qun (assistant director), Tian Ge (song), Li Hongquan (makeup), Yang Sen (editing), Wang Yin (stunt effects Design), Zhong Yue (stunt photography), Ming Xuan (producer), Xinying Orchestra (performer), Zhang Ninghe (conductor).
chi feng hao	Yan Jizhou! Yi Ding, Ke Lan, Tie Jianghai, Cao Fubin, Zhong An, Ye Xuyin, Ma Chongji? Zhang Yongshou, Xing Jitian, Huo Deji, Shuncai, Wu Fan, Zuo Haizhi, Xie Wanhe, Wang Xiaozhong, Zhang Lianfu, Wang Runshen, Zhu Qi, Zhu Xing, Zhang Huiyun, Liu Jiang, Zhang Huaizhi! Cai Jiwei (Photographer), Gong Zhiwei (Composer), Jing Mukui (Associate Director), Xu Chao (Assistant Director), Hua Bin (Editor), Kou Honglie (Artist), Li Bojian (recording), Zhao Kai (producer), Gong Mei (stunt design), Xie Sizong (stunt photography), Central Orchestra (performer), China Central Broadcasting Art Troupe (performer), Cai Guoping (lead vocals), Li Delun (conductor), Nie Zhongming ( conductor), Zhang Kongfan (conductor).
you yi	Li Jun! Li Jun? Li Jiming, Xu Yanming, Li Wanpeng, Li Ping, Zhang Ze, Yu Qingfang, Wei Jia, Wang Rui, Jiang Zeshan, Lin Lang, Zhu Huixin, Yu Xiuchun, Wan Diqing! Zhang Dongliang (Photographer), Ren Hui Xing (Artist), Li Yuqiu (Composer), Li Yan (Recording), Xu Youxin (Associate Director), Shi Liang (Assistant Director), Ji Xing (Editing), Tong Xiangtian (Stunt Design), He Ru (Stunt Cinematography), Jiang Yaguang (Producer), Xinying Orchestra (performer), Zhang Ninghe (conductor).
zhan shang hai	Wang Bing! Qun Li? Ding Ni, Gao Yan, Li Shutian, Zhang Chongyun, Zhang Liang, Hu Peng, Liu Yi, Liu Jiyun, Shi Cunyu, Yan Xiaopeng, Li Changhua, Wang Runshen, Hu Xiaoguang, Li Tingxiu, Wang Ban, Tang Ke, Wen You, Tu Er Sorry! Chen Jun (photography), Xu Run (art design), Li Weicai (composition), Hou Shenkang (recording), Cha Jilin (military consultant), Li Ang (assistant director), Xu Luchu (editing), Ma Xunchao (stunt design), Wang Gong Fu (stunt photography), Zhang Zhiying (producer), Yan Rirong (theatre director), Central Orchestra (performer), Li Delun (conductor).
mu gui ying gua shuai (1959)	Wang Chen, Ying Xiaoying! Zhou Xiaowu? Wang Aihuan, Niu Shuqin, Han Gang, Wang Baixuan, Xie Changchun, Hu Xiaofeng, Wang Qiurong, Hao Yinsheng, Chi Hailian, Fang Zhibin! Jin Wei (photography), Wang Liansheng (photography), He Jianguo (artist) Design), Hui Jinglin (music), Yang Zhiyuan (recording), Su Zemin (drama director), Zhang Bing (producer), Shao Zhen (lighting), Zhang Yi (installation), Shao Jie (makeup), Zhang Jun (editing ), Fu Zhengyi (editing), Dongfeng Theater Troupe of Handan District, Hebei Province (performance).
yu dao zhi zi	Xu Yan! Sun Jingrui? Yuan Dongbao, Zou Peiying, Chen Changjiang, Jian Ruichao, Wang Zhifang, Song Lanbo, Zhang Ruxiao, Chen Huailiu, Liu Mingjing, Tan Pengfei, Zhang Zheng! Long Qingyun (photography), Liang Lizhu (composition), Zhang Zhongchi (composition), Lu Feng (Assistant Director), Huang Dantong (Assistant Director), Lai Shen (Artist), Luo Shengfan (Artist), Lin Guang (Recording), Xie Hua (Editing), Yu Qian (Stage Director), Guangzhou Orchestra (Performance).
